,p_value,batch_size,number_of_epochs,act,act_fin,train_score,val_score
2132,0.5,600,500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2133,0.5,600,550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2134,0.5,600,600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2135,0.5,600,650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2136,0.5,600,700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2137,0.5,600,750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2138,0.5,600,800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2139,0.5,600,850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2140,0.5,600,900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2141,0.5,600,950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2142,0.5,600,1000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2143,0.5,600,1050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2144,0.5,600,1100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2145,0.5,600,1150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2146,0.5,600,1200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2147,0.5,600,1250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2148,0.5,600,1300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2149,0.5,600,1350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2150,0.5,600,1400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2151,0.5,600,1450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2152,0.5,600,1500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2153,0.5,600,1550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2154,0.5,600,1600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2155,0.5,600,1650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2156,0.5,600,1700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2157,0.5,600,1750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2158,0.5,600,1800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2159,0.5,600,1850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2160,0.5,600,1900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2161,0.5,600,1950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2162,0.5,600,2000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2163,0.5,600,2050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2164,0.5,600,2100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2165,0.5,600,2150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2166,0.5,600,2200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2167,0.5,600,2250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2168,0.5,600,2300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2169,0.5,600,2350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2170,0.5,600,2400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2171,0.5,600,2450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2172,0.5,600,2500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2173,0.5,600,2550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2174,0.5,600,2600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2175,0.5,600,2650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2176,0.5,600,2700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2177,0.5,600,2750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2178,0.5,600,2800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2179,0.5,600,2850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2180,0.5,600,2900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2181,0.5,600,2950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2182,0.5,600,3000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2183,0.5,600,3050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2184,0.5,600,3100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2185,0.5,600,3150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2186,0.5,600,3200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2187,0.5,600,3250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2188,0.5,600,3300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2189,0.5,600,3350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2190,0.5,600,3400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2191,0.5,600,3450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2192,0.5,600,3500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2193,0.5,600,3550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2194,0.5,600,3600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2195,0.5,600,3650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2196,0.5,600,3700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2197,0.5,600,3750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2198,0.5,600,3800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2199,0.5,600,3850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2200,0.5,600,3900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2201,0.5,600,3950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2202,0.5,600,4000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2203,0.5,600,4050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2204,0.5,600,4100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2205,0.5,600,4150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2206,0.5,600,4200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2207,0.5,600,4250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2208,0.5,600,4300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2209,0.5,600,4350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2210,0.5,600,4400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2211,0.5,600,4450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2212,0.5,600,4500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2213,0.5,600,4550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2214,0.5,600,4600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2215,0.5,600,4650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2216,0.5,600,4700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2217,0.5,600,4750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2218,0.5,600,4800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2219,0.5,600,4850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2220,0.5,600,4900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2221,0.5,600,4950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2222,0.5,600,4999,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2223,0.5,600,0,Tanh(),Sigmoid(),0.1420637240572932,0.14922813036020582
2224,0.5,600,50,Tanh(),Sigmoid(),0.3932371063844228,0.37530166055949316
2225,0.5,600,100,Tanh(),Sigmoid(),0.3927535689328142,0.3687349815266842
2226,0.5,600,150,Tanh(),Sigmoid(),0.3939838431977246,0.37609337458603714
2227,0.5,600,200,Tanh(),Sigmoid(),0.3976629516633201,0.3732053574070082
2228,0.5,600,250,Tanh(),Sigmoid(),0.39566732903139235,0.3718310601151623
2229,0.5,600,300,Tanh(),Sigmoid(),0.3957120854584506,0.3718990443311534
2230,0.5,600,350,Tanh(),Sigmoid(),0.3909938971229294,0.3713329459910602
2231,0.5,600,400,Tanh(),Sigmoid(),0.3949510831586303,0.37426497047181595
2232,0.5,600,450,Tanh(),Sigmoid(),0.395449420360487,0.37295161377417646
2233,0.5,600,500,Tanh(),Sigmoid(),0.39594754042019215,0.37688442211055273
2234,0.5,600,550,Tanh(),Sigmoid(),0.3961965194093051,0.37399620945859524
2235,0.5,600,600,Tanh(),Sigmoid(),0.3939838431977246,0.3732053574070082
2236,0.5,600,650,Tanh(),Sigmoid(),0.3989207936015261,0.3747863898617667
2237,0.5,600,700,Tanh(),Sigmoid(),0.39720365194820273,0.373476998270308
2238,0.5,600,750,Tanh(),Sigmoid(),0.3942185784166916,0.3724138295231909
2239,0.5,600,800,Tanh(),Sigmoid(),0.3959329255225474,0.3737162162162162
2240,0.5,600,850,Tanh(),Sigmoid(),0.39843492701931904,0.37688442211055273
2241,0.5,600,900,Tanh(),Sigmoid(),0.3987091490484243,0.37530166055949316
2242,0.5,600,950,Tanh(),Sigmoid(),0.3945048762190547,0.38004203104874246
2243,0.5,600,1000,Tanh(),Sigmoid(),0.3974278184328016,0.3716216216216216
2244,0.5,600,1050,Tanh(),Sigmoid(),0.3961965194093051,0.3705371447845518
2245,0.5,600,1100,Tanh(),Sigmoid(),0.39476236857621355,0.3732053574070082
2246,0.5,600,1150,Tanh(),Sigmoid(),0.394275433738521,0.3700351490140976
2247,0.5,600,1200,Tanh(),Sigmoid(),0.39623139195345575,0.37688442211055273
2248,0.5,600,1250,Tanh(),Sigmoid(),0.39624790158101775,0.37059032536419473
2249,0.5,600,1300,Tanh(),Sigmoid(),0.3982140153622953,0.37688442211055273
2250,0.5,600,1350,Tanh(),Sigmoid(),0.39575293636768016,0.37557590279871567
2251,0.5,600,1400,Tanh(),Sigmoid(),0.3972231238704351,0.3747863898617667
2252,0.5,600,1450,Tanh(),Sigmoid(),0.3962541277437909,0.3747863898617667
2253,0.5,600,1500,Tanh(),Sigmoid(),0.3984233462211695,0.3747863898617667
2254,0.5,600,1550,Tanh(),Sigmoid(),0.3979786278319929,0.37715294299512
2255,0.5,600,1600,Tanh(),Sigmoid(),0.3974621658214563,0.37268835761298075
2256,0.5,600,1650,Tanh(),Sigmoid(),0.39648803011905764,0.37583892617449666
2257,0.5,600,1700,Tanh(),Sigmoid(),0.3998626000443427,0.37399620945859524
2258,0.5,600,1750,Tanh(),Sigmoid(),0.39696590364207684,0.3747863898617667
2259,0.5,600,1800,Tanh(),Sigmoid(),0.398461608081108,0.37399620945859524
2260,0.5,600,1850,Tanh(),Sigmoid(),0.3967273635846532,0.3724138295231909
2261,0.5,600,1900,Tanh(),Sigmoid(),0.39868337479075733,0.3671488058645448
2262,0.5,600,1950,Tanh(),Sigmoid(),0.39623139195345575,0.37505227838464816
2263,0.5,600,2000,Tanh(),Sigmoid(),0.40015268847483615,0.3732053574070082
2264,0.5,600,2050,Tanh(),Sigmoid(),0.3987091490484243,0.37450927583530047
2265,0.5,600,2100,Tanh(),Sigmoid(),0.3986933113731902,0.37557590279871567
2266,0.5,600,2150,Tanh(),Sigmoid(),0.40019331676332504,0.3766249180056863
2267,0.5,600,2200,Tanh(),Sigmoid(),0.39844516581463213,0.37399620945859524
2268,0.5,600,2250,Tanh(),Sigmoid(),0.40018109727596796,0.37557590279871567
2269,0.5,600,2300,Tanh(),Sigmoid(),0.3974709251459426,0.37530166055949316
2270,0.5,600,2350,Tanh(),Sigmoid(),0.39771867404976075,0.37530691431842755
2271,0.5,600,2400,Tanh(),Sigmoid(),0.40019331676332504,0.3716358213002508
2272,0.5,600,2450,Tanh(),Sigmoid(),0.39969879850669104,0.3802991976496916
2273,0.5,600,2500,Tanh(),Sigmoid(),0.39576525259333706,0.37715294299512
2274,0.5,600,2550,Tanh(),Sigmoid(),0.3979731749346525,0.37557590279871567
2275,0.5,600,2600,Tanh(),Sigmoid(),0.3969952678064336,0.37976240898731367
2276,0.5,600,2650,Tanh(),Sigmoid(),0.3987150454126266,0.37688442211055273
2277,0.5,600,2700,Tanh(),Sigmoid(),0.40117193028949677,0.37268835761298075
2278,0.5,600,2750,Tanh(),Sigmoid(),0.3962654519751826,0.37557590279871567
2279,0.5,600,2800,Tanh(),Sigmoid(),0.39723720082088065,0.37085094916370465
2280,0.5,600,2850,Tanh(),Sigmoid(),0.3979582176218127,0.3792536076055918
2281,0.5,600,2900,Tanh(),Sigmoid(),0.39944512316219616,0.37741025804126116
2282,0.5,600,2950,Tanh(),Sigmoid(),0.3962589982921558,0.37557590279871567
2283,0.5,600,3000,Tanh(),Sigmoid(),0.39895663841940754,0.37583892617449666
2284,0.5,600,3050,Tanh(),Sigmoid(),0.3994564535161056,0.3732053574070082
2285,0.5,600,3100,Tanh(),Sigmoid(),0.399460092313362,0.3766249180056863
2286,0.5,600,3150,Tanh(),Sigmoid(),0.40167566056650006,0.38161694548692826
2287,0.5,600,3200,Tanh(),Sigmoid(),0.4002001381511277,0.37373737373737376
2288,0.5,600,3250,Tanh(),Sigmoid(),0.3999403458635451,0.3779404786116196
2289,0.5,600,3300,Tanh(),Sigmoid(),0.4021663394329695,0.3787273634761562
2290,0.5,600,3350,Tanh(),Sigmoid(),0.4002001381511277,0.3739864560298243
2291,0.5,600,3400,Tanh(),Sigmoid(),0.3977315373207115,0.37452247253521653
2292,0.5,600,3450,Tanh(),Sigmoid(),0.40117751211016667,0.37688442211055273
2293,0.5,600,3500,Tanh(),Sigmoid(),0.39870190357653157,0.37715294299512
2294,0.5,600,3550,Tanh(),Sigmoid(),0.3979786278319929,0.3768738434375159
2295,0.5,600,3600,Tanh(),Sigmoid(),0.399460092313362,0.37715294299512
2296,0.5,600,3650,Tanh(),Sigmoid(),0.3987150454126266,0.37819495044306917
2297,0.5,600,3700,Tanh(),Sigmoid(),0.39921699659389237,0.3808298089466261
2298,0.5,600,3750,Tanh(),Sigmoid(),0.39847828477185265,0.37530691431842755
2299,0.5,600,3800,Tanh(),Sigmoid(),0.40044671944181187,0.3721651884935334
2300,0.5,600,3850,Tanh(),Sigmoid(),0.39995551288572534,0.3766249180056863
2301,0.5,600,3900,Tanh(),Sigmoid(),0.3994564535161056,0.3802991976496916
2302,0.5,600,3950,Tanh(),Sigmoid(),0.39995350663629936,0.3808298089466261
2303,0.5,600,4000,Tanh(),Sigmoid(),0.402662893081761,0.37843819427629594
2304,0.5,600,4050,Tanh(),Sigmoid(),0.4004477987421383,0.3768738434375159
2305,0.5,600,4100,Tanh(),Sigmoid(),0.3987246157357553,0.3766249180056863
2306,0.5,600,4150,Tanh(),Sigmoid(),0.40192235933617204,0.38318931124051403
2307,0.5,600,4200,Tanh(),Sigmoid(),0.39798547007226526,0.37976240898731367
2308,0.5,600,4250,Tanh(),Sigmoid(),0.39871834026803427,0.3768738434375159
2309,0.5,600,4300,Tanh(),Sigmoid(),0.39970943396226416,0.38155929376018655
2310,0.5,600,4350,Tanh(),Sigmoid(),0.3977315373207115,0.3760907032364468
2311,0.5,600,4400,Tanh(),Sigmoid(),0.39847828477185265,0.37426497047181595
2312,0.5,600,4450,Tanh(),Sigmoid(),0.40143131316281033,0.38161694548692826
2313,0.5,600,4500,Tanh(),Sigmoid(),0.39921330919495424,0.3742242159324064
2314,0.5,600,4550,Tanh(),Sigmoid(),0.39847828477185265,0.37867018012873477
2315,0.5,600,4600,Tanh(),Sigmoid(),0.39946330494040905,0.3768738434375159
2316,0.5,600,4650,Tanh(),Sigmoid(),0.4002015418657421,0.3763312051043512
2317,0.5,600,4700,Tanh(),Sigmoid(),0.39921712566526213,0.37789115646258503
2318,0.5,600,4750,Tanh(),Sigmoid(),0.40217139525023343,0.37530691431842755
2319,0.5,600,4800,Tanh(),Sigmoid(),0.40217106176122425,0.3805451834482407
2320,0.5,600,4850,Tanh(),Sigmoid(),0.39970943396226416,0.3779404786116196
2321,0.5,600,4900,Tanh(),Sigmoid(),0.400200205872076,0.37843819427629594
2322,0.5,600,4950,Tanh(),Sigmoid(),0.3989710691823899,0.38343524061983714
2323,0.5,600,4999,Tanh(),Sigmoid(),0.4014324229328666,0.38132732691255455
2324,0.5,600,0,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2325,0.5,600,50,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2326,0.5,600,100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2327,0.5,600,150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2328,0.5,600,200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2329,0.5,600,250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2330,0.5,600,300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2331,0.5,600,350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2332,0.5,600,400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2333,0.5,600,450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2334,0.5,600,500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2335,0.5,600,550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2336,0.5,600,600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2337,0.5,600,650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2338,0.5,600,700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2339,0.5,600,750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2340,0.5,600,800,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2341,0.5,600,850,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2342,0.5,600,900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2343,0.5,600,950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2344,0.5,600,1000,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2345,0.5,600,1050,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2346,0.5,600,1100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2347,0.5,600,1150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2348,0.5,600,1200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2349,0.5,600,1250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2350,0.5,600,1300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2351,0.5,600,1350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2352,0.5,600,1400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2353,0.5,600,1450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2354,0.5,600,1500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2355,0.5,600,1550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2356,0.5,600,1600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2357,0.5,600,1650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2358,0.5,600,1700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2359,0.5,600,1750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2360,0.5,600,1800,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2361,0.5,600,1850,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2362,0.5,600,1900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2363,0.5,600,1950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2364,0.5,600,2000,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2365,0.5,600,2050,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2366,0.5,600,2100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2367,0.5,600,2150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2368,0.5,600,2200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2369,0.5,600,2250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2370,0.5,600,2300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2371,0.5,600,2350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2372,0.5,600,2400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2373,0.5,600,2450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2374,0.5,600,2500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2375,0.5,600,2550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2376,0.5,600,2600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2377,0.5,600,2650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2378,0.5,600,2700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2379,0.5,600,2750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2380,0.5,600,2800,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2381,0.5,600,2850,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2382,0.5,600,2900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2383,0.5,600,2950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2384,0.5,600,3000,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2385,0.5,600,3050,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2386,0.5,600,3100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2387,0.5,600,3150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2388,0.5,600,3200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2389,0.5,600,3250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2390,0.5,600,3300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2391,0.5,600,3350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2392,0.5,600,3400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2393,0.5,600,3450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2394,0.5,600,3500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2395,0.5,600,3550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2396,0.5,600,3600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2397,0.5,600,3650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2398,0.5,600,3700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
2399,0.5,600,3750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
